location,target,forecast_date,target_end_date,value
36,2 wk ahead cum death,27-09-2020,10-10-2020,33202.878
36,2 wk ahead inc case,27-09-2020,10-10-2020,5699.643
36,3 wk ahead inc death,27-09-2020,17-10-2020,24.798
36,3 wk ahead cum death,27-09-2020,17-10-2020,33244.868
36,3 wk ahead inc case,27-09-2020,17-10-2020,5883.208
36,4 wk ahead inc death,27-09-2020,24-10-2020,15.468
36,4 wk ahead cum death,27-09-2020,24-10-2020,33289.261
36,4 wk ahead inc case,27-09-2020,24-10-2020,5880.463
36,1 wk ahead inc death,04-10-2020,10-10-2020,70.808
36,1 wk ahead cum death,04-10-2020,10-10-2020,33267.808
36,1 wk ahead inc case,04-10-2020,10-10-2020,8729.956
36,2 wk ahead inc death,04-10-2020,17-10-2020,73.318
36,2 wk ahead cum death,04-10-2020,17-10-2020,33338.651
36,2 wk ahead inc case,04-10-2020,17-10-2020,9043.911
36,3 wk ahead inc death,04-10-2020,24-10-2020,76.215
36,3 wk ahead cum death,04-10-2020,24-10-2020,33434.337
36,3 wk ahead inc case,04-10-2020,24-10-2020,8964.858
36,4 wk ahead inc death,04-10-2020,31-10-2020,74.679
36,4 wk ahead cum death,04-10-2020,31-10-2020,33493.98
36,4 wk ahead inc case,04-10-2020,31-10-2020,8877.752
36,1 wk ahead inc death,11-10-2020,17-10-2020,95.428
36,1 wk ahead cum death,11-10-2020,17-10-2020,33388.428
36,1 wk ahead inc case,11-10-2020,17-10-2020,9765.243
36,2 wk ahead inc death,11-10-2020,24-10-2020,97.779
36,2 wk ahead cum death,11-10-2020,24-10-2020,33484.547
36,2 wk ahead inc case,11-10-2020,24-10-2020,9202.389
36,3 wk ahead inc death,11-10-2020,31-10-2020,97.008
36,3 wk ahead cum death,11-10-2020,31-10-2020,33578.431
36,3 wk ahead inc case,11-10-2020,31-10-2020,9433.248
36,4 wk ahead inc death,11-10-2020,07-11-2020,95.047
36,4 wk ahead cum death,11-10-2020,07-11-2020,33673.394
36,4 wk ahead inc case,11-10-2020,07-11-2020,9934.21
