location,target,forecast_date,target_end_date,value
36,3 wk ahead cum death,27-04-2020,16-05-2020,31755.87158
36,4 wk ahead inc death,27-04-2020,23-05-2020,3249
36,4 wk ahead cum death,27-04-2020,23-05-2020,35006.2769
36,1 wk ahead inc case,27-04-2020,02-05-2020,44669
36,2 wk ahead inc case,27-04-2020,09-05-2020,44669
36,3 wk ahead inc case,27-04-2020,16-05-2020,44669
36,4 wk ahead inc case,27-04-2020,23-05-2020,44669
36,5 wk ahead inc case,27-04-2020,30-05-2020,44669
36,6 wk ahead inc case,27-04-2020,06-06-2020,44669
36,7 wk ahead inc case,27-04-2020,13-06-2020,44669
36,8 wk ahead inc case,27-04-2020,20-06-2020,44669
36,1 wk ahead inc death,04-05-2020,09-05-2020,2189
36,1 wk ahead cum death,04-05-2020,09-05-2020,26387
36,2 wk ahead inc death,04-05-2020,16-05-2020,2189
36,2 wk ahead cum death,04-05-2020,16-05-2020,28576.04947
36,3 wk ahead inc death,04-05-2020,23-05-2020,2189
36,3 wk ahead cum death,04-05-2020,23-05-2020,30769.93212
36,4 wk ahead inc death,04-05-2020,30-05-2020,2189
36,4 wk ahead cum death,04-05-2020,30-05-2020,32977.66981
36,1 wk ahead inc case,04-05-2020,09-05-2020,30834
36,2 wk ahead inc case,04-05-2020,16-05-2020,30834
36,3 wk ahead inc case,04-05-2020,23-05-2020,30834
36,4 wk ahead inc case,04-05-2020,30-05-2020,30834
36,5 wk ahead inc case,04-05-2020,06-06-2020,30834
36,6 wk ahead inc case,04-05-2020,13-06-2020,30834
36,7 wk ahead inc case,04-05-2020,20-06-2020,30834
36,8 wk ahead inc case,04-05-2020,27-06-2020,30834
36,1 wk ahead inc death,11-05-2020,16-05-2020,2414
36,1 wk ahead cum death,11-05-2020,16-05-2020,29026
36,2 wk ahead inc death,11-05-2020,23-05-2020,2414
36,2 wk ahead cum death,11-05-2020,23-05-2020,31440
36,3 wk ahead inc death,11-05-2020,30-05-2020,2414
36,3 wk ahead cum death,11-05-2020,30-05-2020,33854.82712
36,4 wk ahead inc death,11-05-2020,06-06-2020,2414
36,4 wk ahead cum death,11-05-2020,06-06-2020,36271.59638
36,1 wk ahead inc case,11-05-2020,16-05-2020,20145
36,2 wk ahead inc case,11-05-2020,23-05-2020,20145
36,3 wk ahead inc case,11-05-2020,30-05-2020,20145
36,4 wk ahead inc case,11-05-2020,06-06-2020,20145
36,5 wk ahead inc case,11-05-2020,13-06-2020,20145
36,6 wk ahead inc case,11-05-2020,20-06-2020,20145
36,7 wk ahead inc case,11-05-2020,27-06-2020,20145
36,8 wk ahead inc case,11-05-2020,04-07-2020,20145
36,1 wk ahead inc death,18-05-2020,23-05-2020,1437
36,1 wk ahead cum death,18-05-2020,23-05-2020,29486
36,2 wk ahead inc death,18-05-2020,30-05-2020,1437
36,2 wk ahead cum death,18-05-2020,30-05-2020,30923
36,3 wk ahead inc death,18-05-2020,06-06-2020,1437
36,3 wk ahead cum death,18-05-2020,06-06-2020,32396.05108
36,4 wk ahead inc death,18-05-2020,13-06-2020,1437
36,4 wk ahead cum death,18-05-2020,13-06-2020,33935.95806
36,1 wk ahead inc case,18-05-2020,23-05-2020,15110
36,2 wk ahead inc case,18-05-2020,30-05-2020,15110
36,3 wk ahead inc case,18-05-2020,06-06-2020,15110
36,4 wk ahead inc case,18-05-2020,13-06-2020,15110
36,5 wk ahead inc case,18-05-2020,20-06-2020,15110
36,6 wk ahead inc case,18-05-2020,27-06-2020,15110
36,7 wk ahead inc case,18-05-2020,04-07-2020,15110
36,8 wk ahead inc case,18-05-2020,11-07-2020,15110
36,1 wk ahead inc death,25-05-2020,30-05-2020,982
36,1 wk ahead cum death,25-05-2020,30-05-2020,30013
36,2 wk ahead inc death,25-05-2020,06-06-2020,982
36,2 wk ahead cum death,25-05-2020,06-06-2020,31007.99926
36,3 wk ahead inc death,25-05-2020,13-06-2020,982
36,3 wk ahead cum death,25-05-2020,13-06-2020,32077.80819
36,4 wk ahead inc death,25-05-2020,20-06-2020,982
36,4 wk ahead cum death,25-05-2020,20-06-2020,33216.48437
36,1 wk ahead inc case,25-05-2020,30-05-2020,11694
36,2 wk ahead inc case,25-05-2020,06-06-2020,11694
36,3 wk ahead inc case,25-05-2020,13-06-2020,11694
36,4 wk ahead inc case,25-05-2020,20-06-2020,11694
36,5 wk ahead inc case,25-05-2020,27-06-2020,11694
36,6 wk ahead inc case,25-05-2020,04-07-2020,11694
36,7 wk ahead inc case,25-05-2020,11-07-2020,11694
36,8 wk ahead inc case,25-05-2020,18-07-2020,11694
36,1 wk ahead inc death,01-06-2020,06-06-2020,679
36,1 wk ahead cum death,01-06-2020,06-06-2020,30389
36,2 wk ahead inc death,01-06-2020,13-06-2020,679
36,2 wk ahead cum death,01-06-2020,13-06-2020,31115.68802
36,3 wk ahead inc death,01-06-2020,20-06-2020,679
36,3 wk ahead cum death,01-06-2020,20-06-2020,31941.96735
36,4 wk ahead inc death,01-06-2020,27-06-2020,679
36,4 wk ahead cum death,01-06-2020,27-06-2020,32817.72332
36,1 wk ahead inc case,01-06-2020,06-06-2020,9734
36,2 wk ahead inc case,01-06-2020,13-06-2020,9734
36,3 wk ahead inc case,01-06-2020,20-06-2020,9734
36,4 wk ahead inc case,01-06-2020,27-06-2020,9734
36,5 wk ahead inc case,01-06-2020,04-07-2020,9734
36,6 wk ahead inc case,01-06-2020,11-07-2020,9734
36,7 wk ahead inc case,01-06-2020,18-07-2020,9734
36,8 wk ahead inc case,01-06-2020,25-07-2020,9734
36,1 wk ahead inc death,08-06-2020,13-06-2020,570
36,1 wk ahead cum death,08-06-2020,13-06-2020,30850
36,2 wk ahead inc death,08-06-2020,20-06-2020,570
36,2 wk ahead cum death,08-06-2020,20-06-2020,31455.72419
36,3 wk ahead inc death,08-06-2020,27-06-2020,570
36,3 wk ahead cum death,08-06-2020,27-06-2020,32175.5396
36,4 wk ahead inc death,08-06-2020,04-07-2020,570
36,4 wk ahead cum death,08-06-2020,04-07-2020,32965.09279
36,1 wk ahead inc case,08-06-2020,13-06-2020,7656
36,2 wk ahead inc case,08-06-2020,20-06-2020,7656
36,3 wk ahead inc case,08-06-2020,27-06-2020,7656
36,4 wk ahead inc case,08-06-2020,04-07-2020,7656
36,5 wk ahead inc case,08-06-2020,11-07-2020,7656
36,6 wk ahead inc case,08-06-2020,18-07-2020,7656
36,7 wk ahead inc case,08-06-2020,25-07-2020,7656
36,8 wk ahead inc case,08-06-2020,01-08-2020,7656
36,1 wk ahead inc death,15-06-2020,20-06-2020,515
36,1 wk ahead cum death,15-06-2020,20-06-2020,31310
36,2 wk ahead inc death,15-06-2020,27-06-2020,515
36,2 wk ahead cum death,15-06-2020,27-06-2020,31853.90145
36,3 wk ahead inc death,15-06-2020,04-07-2020,515
36,3 wk ahead cum death,15-06-2020,04-07-2020,32499.79872
36,4 wk ahead inc death,15-06-2020,11-07-2020,515
36,4 wk ahead cum death,15-06-2020,11-07-2020,33232.28121
36,1 wk ahead inc case,15-06-2020,20-06-2020,5314
36,2 wk ahead inc case,15-06-2020,27-06-2020,5314
36,3 wk ahead inc case,15-06-2020,04-07-2020,5314
36,4 wk ahead inc case,15-06-2020,11-07-2020,5314
36,5 wk ahead inc case,15-06-2020,18-07-2020,5314
36,6 wk ahead inc case,15-06-2020,25-07-2020,5314
36,7 wk ahead inc case,15-06-2020,01-08-2020,5314
36,8 wk ahead inc case,15-06-2020,08-08-2020,5314
36,1 wk ahead inc death,22-06-2020,27-06-2020,288
36,1 wk ahead cum death,22-06-2020,27-06-2020,31371
36,2 wk ahead inc death,22-06-2020,04-07-2020,288
36,2 wk ahead cum death,22-06-2020,04-07-2020,31713.36496
36,3 wk ahead inc death,22-06-2020,11-07-2020,288
36,3 wk ahead cum death,22-06-2020,11-07-2020,32194.92168
36,4 wk ahead inc death,22-06-2020,18-07-2020,288
36,4 wk ahead cum death,22-06-2020,18-07-2020,32725.52621
36,1 wk ahead inc case,22-06-2020,27-06-2020,4642
36,2 wk ahead inc case,22-06-2020,04-07-2020,4642
36,3 wk ahead inc case,22-06-2020,11-07-2020,4642
36,4 wk ahead inc case,22-06-2020,18-07-2020,4642
36,5 wk ahead inc case,22-06-2020,25-07-2020,4642
36,6 wk ahead inc case,22-06-2020,01-08-2020,4642
36,7 wk ahead inc case,22-06-2020,08-08-2020,4642
36,8 wk ahead inc case,22-06-2020,15-08-2020,4642
36,1 wk ahead inc death,29-06-2020,04-07-2020,285
36,1 wk ahead cum death,29-06-2020,04-07-2020,31653
36,2 wk ahead inc death,29-06-2020,11-07-2020,285
36,2 wk ahead cum death,29-06-2020,11-07-2020,31958.9068
36,3 wk ahead inc death,29-06-2020,18-07-2020,285
36,3 wk ahead cum death,29-06-2020,18-07-2020,32431.89845
36,4 wk ahead inc death,29-06-2020,25-07-2020,285
36,4 wk ahead cum death,29-06-2020,25-07-2020,32933.58432
36,1 wk ahead inc case,29-06-2020,04-07-2020,4651
36,2 wk ahead inc case,29-06-2020,11-07-2020,4651
36,3 wk ahead inc case,29-06-2020,18-07-2020,4651
36,4 wk ahead inc case,29-06-2020,25-07-2020,4651
36,5 wk ahead inc case,29-06-2020,01-08-2020,4651
36,6 wk ahead inc case,29-06-2020,08-08-2020,4651
36,7 wk ahead inc case,29-06-2020,15-08-2020,4651
36,8 wk ahead inc case,29-06-2020,22-08-2020,4651
36,1 wk ahead inc death,06-07-2020,11-07-2020,219
36,1 wk ahead cum death,06-07-2020,11-07-2020,32376
36,2 wk ahead inc death,06-07-2020,18-07-2020,219
36,2 wk ahead cum death,06-07-2020,18-07-2020,32626.46202
36,3 wk ahead inc death,06-07-2020,25-07-2020,219
36,3 wk ahead cum death,06-07-2020,25-07-2020,33005.14246
36,4 wk ahead inc death,06-07-2020,01-08-2020,219
36,4 wk ahead cum death,06-07-2020,01-08-2020,33448.98405
36,1 wk ahead inc case,06-07-2020,11-07-2020,4675
36,2 wk ahead inc case,06-07-2020,18-07-2020,4675
36,3 wk ahead inc case,06-07-2020,25-07-2020,4675
36,4 wk ahead inc case,06-07-2020,01-08-2020,4675
36,5 wk ahead inc case,06-07-2020,08-08-2020,4675
36,6 wk ahead inc case,06-07-2020,15-08-2020,4675
36,7 wk ahead inc case,06-07-2020,22-08-2020,4675
36,8 wk ahead inc case,06-07-2020,29-08-2020,4675
36,1 wk ahead inc death,13-07-2020,18-07-2020,186
36,1 wk ahead cum death,13-07-2020,18-07-2020,32529
36,2 wk ahead inc death,13-07-2020,25-07-2020,186
36,2 wk ahead cum death,13-07-2020,25-07-2020,32747.1713
36,3 wk ahead inc death,13-07-2020,01-08-2020,186
36,3 wk ahead cum death,13-07-2020,01-08-2020,33077.74723
36,4 wk ahead inc death,13-07-2020,08-08-2020,186
36,4 wk ahead cum death,13-07-2020,08-08-2020,33482.13201
36,1 wk ahead inc case,13-07-2020,18-07-2020,4431
36,2 wk ahead inc case,13-07-2020,25-07-2020,4431
36,3 wk ahead inc case,13-07-2020,01-08-2020,4431
36,4 wk ahead inc case,13-07-2020,08-08-2020,4431
36,5 wk ahead inc case,13-07-2020,15-08-2020,4431
36,6 wk ahead inc case,13-07-2020,22-08-2020,4431
36,7 wk ahead inc case,13-07-2020,29-08-2020,4431
36,8 wk ahead inc case,13-07-2020,05-09-2020,4431
36,1 wk ahead inc death,20-07-2020,25-07-2020,135
36,1 wk ahead cum death,20-07-2020,25-07-2020,32613
36,2 wk ahead inc death,20-07-2020,01-08-2020,135
36,2 wk ahead cum death,20-07-2020,01-08-2020,32794.95167
36,3 wk ahead inc death,20-07-2020,08-08-2020,135
36,3 wk ahead cum death,20-07-2020,08-08-2020,33062.90653
36,4 wk ahead inc death,20-07-2020,15-08-2020,135
36,4 wk ahead cum death,20-07-2020,15-08-2020,33399.53146
36,1 wk ahead inc case,20-07-2020,25-07-2020,5276
36,2 wk ahead inc case,20-07-2020,01-08-2020,5276
36,3 wk ahead inc case,20-07-2020,08-08-2020,5276
36,4 wk ahead inc case,20-07-2020,15-08-2020,5276
36,5 wk ahead inc case,20-07-2020,22-08-2020,5276
36,6 wk ahead inc case,20-07-2020,29-08-2020,5276
36,7 wk ahead inc case,20-07-2020,05-09-2020,5276
36,8 wk ahead inc case,20-07-2020,12-09-2020,5276
36,1 wk ahead inc death,27-07-2020,01-08-2020,130
36,1 wk ahead cum death,27-07-2020,01-08-2020,32738
36,2 wk ahead inc death,27-07-2020,08-08-2020,130
36,2 wk ahead cum death,27-07-2020,08-08-2020,32901.77737
36,3 wk ahead inc death,27-07-2020,15-08-2020,130
36,3 wk ahead cum death,27-07-2020,15-08-2020,33150.02891
36,4 wk ahead inc death,27-07-2020,22-08-2020,130
36,4 wk ahead cum death,27-07-2020,22-08-2020,33479.90908
36,1 wk ahead inc case,27-07-2020,01-08-2020,4895
36,2 wk ahead inc case,27-07-2020,08-08-2020,4895
36,3 wk ahead inc case,27-07-2020,15-08-2020,4895
36,4 wk ahead inc case,27-07-2020,22-08-2020,4895
36,5 wk ahead inc case,27-07-2020,29-08-2020,4895
36,6 wk ahead inc case,27-07-2020,05-09-2020,4895
36,7 wk ahead inc case,27-07-2020,12-09-2020,4895
36,8 wk ahead inc case,27-07-2020,19-09-2020,4895
36,1 wk ahead inc death,03-08-2020,08-08-2020,86
36,1 wk ahead cum death,03-08-2020,08-08-2020,32780
36,2 wk ahead inc death,03-08-2020,15-08-2020,86
36,2 wk ahead cum death,03-08-2020,15-08-2020,32900.5319
36,3 wk ahead inc death,03-08-2020,22-08-2020,86
36,3 wk ahead cum death,03-08-2020,22-08-2020,33098.77864
36,4 wk ahead inc death,03-08-2020,29-08-2020,86
36,4 wk ahead cum death,03-08-2020,29-08-2020,33378.02454
36,1 wk ahead inc case,03-08-2020,08-08-2020,4567
36,2 wk ahead inc case,03-08-2020,15-08-2020,4567
36,3 wk ahead inc case,03-08-2020,22-08-2020,4567
36,4 wk ahead inc case,03-08-2020,29-08-2020,4567
36,5 wk ahead inc case,03-08-2020,05-09-2020,4567
36,6 wk ahead inc case,03-08-2020,12-09-2020,4567
36,7 wk ahead inc case,03-08-2020,19-09-2020,4567
36,8 wk ahead inc case,03-08-2020,26-09-2020,4567
36,1 wk ahead inc death,10-08-2020,15-08-2020,74
36,1 wk ahead cum death,10-08-2020,15-08-2020,32842
36,2 wk ahead inc death,10-08-2020,22-08-2020,74
36,2 wk ahead cum death,10-08-2020,22-08-2020,32943.58775
36,3 wk ahead inc death,10-08-2020,29-08-2020,74
36,3 wk ahead cum death,10-08-2020,29-08-2020,33122.67406
36,4 wk ahead inc death,10-08-2020,05-09-2020,74
36,4 wk ahead cum death,10-08-2020,05-09-2020,33382.32544
36,1 wk ahead inc case,10-08-2020,15-08-2020,4578
36,2 wk ahead inc case,10-08-2020,22-08-2020,4578
36,3 wk ahead inc case,10-08-2020,29-08-2020,4578
36,4 wk ahead inc case,10-08-2020,05-09-2020,4578
36,5 wk ahead inc case,10-08-2020,12-09-2020,4578
36,6 wk ahead inc case,10-08-2020,19-09-2020,4578
36,7 wk ahead inc case,10-08-2020,26-09-2020,4578
36,8 wk ahead inc case,10-08-2020,03-10-2020,4578
36,1 wk ahead inc death,17-08-2020,22-08-2020,65
36,1 wk ahead cum death,17-08-2020,22-08-2020,32898
36,2 wk ahead inc death,17-08-2020,29-08-2020,65
36,2 wk ahead cum death,17-08-2020,29-08-2020,32984.94913
36,3 wk ahead inc death,17-08-2020,05-09-2020,65
36,3 wk ahead cum death,17-08-2020,05-09-2020,33143.7869
36,4 wk ahead inc death,17-08-2020,12-09-2020,65
36,4 wk ahead cum death,17-08-2020,12-09-2020,33388.47792
36,1 wk ahead inc case,17-08-2020,22-08-2020,4556
36,2 wk ahead inc case,17-08-2020,29-08-2020,4556
36,3 wk ahead inc case,17-08-2020,05-09-2020,4556
36,4 wk ahead inc case,17-08-2020,12-09-2020,4556
36,5 wk ahead inc case,17-08-2020,19-09-2020,4556
36,6 wk ahead inc case,17-08-2020,26-09-2020,4556
36,7 wk ahead inc case,17-08-2020,03-10-2020,4556
36,8 wk ahead inc case,17-08-2020,10-10-2020,4556
36,1 wk ahead inc death,24-08-2020,29-08-2020,38
36,1 wk ahead cum death,24-08-2020,29-08-2020,32909
36,2 wk ahead inc death,24-08-2020,05-09-2020,38
36,2 wk ahead cum death,24-08-2020,05-09-2020,32970.78708
36,3 wk ahead inc death,24-08-2020,12-09-2020,38
36,3 wk ahead cum death,24-08-2020,12-09-2020,33108.04563
36,4 wk ahead inc death,24-08-2020,19-09-2020,38
36,4 wk ahead cum death,24-08-2020,19-09-2020,33324.66393
36,1 wk ahead inc case,24-08-2020,29-08-2020,4264
36,2 wk ahead inc case,24-08-2020,05-09-2020,4264
36,3 wk ahead inc case,24-08-2020,12-09-2020,4264
36,4 wk ahead inc case,24-08-2020,19-09-2020,4264
36,5 wk ahead inc case,24-08-2020,26-09-2020,4264
36,6 wk ahead inc case,24-08-2020,03-10-2020,4264
36,7 wk ahead inc case,24-08-2020,10-10-2020,4264
36,8 wk ahead inc case,24-08-2020,17-10-2020,4264
36,1 wk ahead inc death,31-08-2020,05-09-2020,67
36,1 wk ahead cum death,31-08-2020,05-09-2020,33005
36,2 wk ahead inc death,31-08-2020,12-09-2020,67
36,2 wk ahead cum death,31-08-2020,12-09-2020,33090.50234
36,3 wk ahead inc death,31-08-2020,19-09-2020,67
36,3 wk ahead cum death,31-08-2020,19-09-2020,33227.18741
36,4 wk ahead inc death,31-08-2020,26-09-2020,67
36,4 wk ahead cum death,31-08-2020,26-09-2020,33448.39654
36,1 wk ahead inc case,31-08-2020,05-09-2020,4237
36,2 wk ahead inc case,31-08-2020,12-09-2020,4237
36,3 wk ahead inc case,31-08-2020,19-09-2020,4237
36,4 wk ahead inc case,31-08-2020,26-09-2020,4237
36,5 wk ahead inc case,31-08-2020,03-10-2020,4237
36,6 wk ahead inc case,31-08-2020,10-10-2020,4237
36,7 wk ahead inc case,31-08-2020,17-10-2020,4237
36,8 wk ahead inc case,31-08-2020,24-10-2020,4237
36,1 wk ahead inc death,07-09-2020,12-09-2020,96
36,1 wk ahead cum death,07-09-2020,12-09-2020,33083
36,2 wk ahead inc death,07-09-2020,19-09-2020,96
36,2 wk ahead cum death,07-09-2020,19-09-2020,33193.63198
36,3 wk ahead inc death,07-09-2020,26-09-2020,96
36,3 wk ahead cum death,07-09-2020,26-09-2020,33353.798
36,4 wk ahead inc death,07-09-2020,03-10-2020,96
36,4 wk ahead cum death,07-09-2020,03-10-2020,33606.9688
36,1 wk ahead inc case,07-09-2020,12-09-2020,5370
36,2 wk ahead inc case,07-09-2020,19-09-2020,5370
36,3 wk ahead inc case,07-09-2020,26-09-2020,5370
36,4 wk ahead inc case,07-09-2020,03-10-2020,5370
36,5 wk ahead inc case,07-09-2020,10-10-2020,5370
36,6 wk ahead inc case,07-09-2020,17-10-2020,5370
36,7 wk ahead inc case,07-09-2020,24-10-2020,5370
36,8 wk ahead inc case,07-09-2020,31-10-2020,5370
36,1 wk ahead inc death,14-09-2020,19-09-2020,36
36,1 wk ahead cum death,14-09-2020,19-09-2020,33059
36,2 wk ahead inc death,14-09-2020,26-09-2020,36
36,2 wk ahead cum death,14-09-2020,26-09-2020,33118.58621
36,3 wk ahead inc death,14-09-2020,03-10-2020,36
36,3 wk ahead cum death,14-09-2020,03-10-2020,33235.52274
36,4 wk ahead inc death,14-09-2020,10-10-2020,36
36,4 wk ahead cum death,14-09-2020,10-10-2020,33432.34316
36,1 wk ahead inc case,14-09-2020,19-09-2020,4868
36,2 wk ahead inc case,14-09-2020,26-09-2020,4868
36,3 wk ahead inc case,14-09-2020,03-10-2020,4868
36,4 wk ahead inc case,14-09-2020,10-10-2020,4868
36,5 wk ahead inc case,14-09-2020,17-10-2020,4868
36,6 wk ahead inc case,14-09-2020,24-10-2020,4868
36,7 wk ahead inc case,14-09-2020,31-10-2020,4868
36,8 wk ahead inc case,14-09-2020,07-11-2020,4868
36,1 wk ahead inc death,21-09-2020,26-09-2020,58
36,1 wk ahead cum death,21-09-2020,26-09-2020,33139
36,2 wk ahead inc death,21-09-2020,03-10-2020,58
36,2 wk ahead cum death,21-09-2020,03-10-2020,33211.73244
36,3 wk ahead inc death,21-09-2020,10-10-2020,58
36,3 wk ahead cum death,21-09-2020,10-10-2020,33332.60322
36,4 wk ahead inc death,21-09-2020,17-10-2020,58
36,4 wk ahead cum death,21-09-2020,17-10-2020,33530.90487
36,1 wk ahead inc case,21-09-2020,26-09-2020,5398
36,2 wk ahead inc case,21-09-2020,03-10-2020,5398
36,3 wk ahead inc case,21-09-2020,10-10-2020,5398
36,4 wk ahead inc case,21-09-2020,17-10-2020,5398
36,5 wk ahead inc case,21-09-2020,24-10-2020,5398
36,6 wk ahead inc case,21-09-2020,31-10-2020,5398
36,7 wk ahead inc case,21-09-2020,07-11-2020,5398
36,8 wk ahead inc case,21-09-2020,14-11-2020,5398
36,1 wk ahead inc death,28-09-2020,03-10-2020,44
36,1 wk ahead cum death,28-09-2020,03-10-2020,33169
36,2 wk ahead inc death,28-09-2020,10-10-2020,44
36,2 wk ahead cum death,28-09-2020,10-10-2020,33229.55352
36,3 wk ahead inc death,28-09-2020,17-10-2020,44
36,3 wk ahead cum death,28-09-2020,17-10-2020,33335.05618
36,4 wk ahead inc death,28-09-2020,24-10-2020,44
36,4 wk ahead cum death,28-09-2020,24-10-2020,33508.21645
36,1 wk ahead inc case,28-09-2020,03-10-2020,5722
36,2 wk ahead inc case,28-09-2020,10-10-2020,5722
36,3 wk ahead inc case,28-09-2020,17-10-2020,5722
36,4 wk ahead inc case,28-09-2020,24-10-2020,5722
36,5 wk ahead inc case,28-09-2020,31-10-2020,5722
36,6 wk ahead inc case,28-09-2020,07-11-2020,5722
36,7 wk ahead inc case,28-09-2020,14-11-2020,5722
36,8 wk ahead inc case,28-09-2020,21-11-2020,5722
36,1 wk ahead inc death,05-10-2020,10-10-2020,72
36,1 wk ahead cum death,05-10-2020,10-10-2020,33269
36,2 wk ahead inc death,05-10-2020,17-10-2020,72
36,2 wk ahead cum death,05-10-2020,17-10-2020,33352.21324
36,3 wk ahead inc death,05-10-2020,24-10-2020,72
36,3 wk ahead cum death,05-10-2020,24-10-2020,33471.14816
36,4 wk ahead inc death,05-10-2020,31-10-2020,72
36,4 wk ahead cum death,05-10-2020,31-10-2020,33654.80947
36,5 wk ahead inc death,05-10-2020,07-11-2020,72
36,5 wk ahead cum death,05-10-2020,07-11-2020,33910.12589
36,6 wk ahead inc death,05-10-2020,14-11-2020,72
36,6 wk ahead cum death,05-10-2020,14-11-2020,34250.32996
36,7 wk ahead inc death,05-10-2020,21-11-2020,72
36,7 wk ahead cum death,05-10-2020,21-11-2020,34645.26087
36,8 wk ahead inc death,05-10-2020,28-11-2020,72
36,8 wk ahead cum death,05-10-2020,28-11-2020,35088.87437
36,1 wk ahead inc case,05-10-2020,10-10-2020,8600
36,2 wk ahead inc case,05-10-2020,17-10-2020,8600
36,3 wk ahead inc case,05-10-2020,24-10-2020,8600
36,4 wk ahead inc case,05-10-2020,31-10-2020,8600
36,5 wk ahead inc case,05-10-2020,07-11-2020,8600
36,6 wk ahead inc case,05-10-2020,14-11-2020,8600
36,7 wk ahead inc case,05-10-2020,21-11-2020,8600
36,8 wk ahead inc case,05-10-2020,28-11-2020,8600
36,1 wk ahead inc death,12-10-2020,17-10-2020,96
36,1 wk ahead cum death,12-10-2020,17-10-2020,33389
36,2 wk ahead inc death,12-10-2020,24-10-2020,96
36,2 wk ahead cum death,12-10-2020,24-10-2020,33493.69638
36,3 wk ahead inc death,12-10-2020,31-10-2020,96
36,3 wk ahead cum death,12-10-2020,31-10-2020,33626.73074
36,4 wk ahead inc death,12-10-2020,07-11-2020,96
36,4 wk ahead cum death,12-10-2020,07-11-2020,33817.61408
36,5 wk ahead inc death,12-10-2020,14-11-2020,96
36,5 wk ahead cum death,12-10-2020,14-11-2020,34075.36394
36,6 wk ahead inc death,12-10-2020,21-11-2020,96
36,6 wk ahead cum death,12-10-2020,21-11-2020,34410.86963
36,7 wk ahead inc death,12-10-2020,28-11-2020,96
36,7 wk ahead cum death,12-10-2020,28-11-2020,34786.03377
36,8 wk ahead inc death,12-10-2020,05-12-2020,96
36,8 wk ahead cum death,12-10-2020,05-12-2020,35222.24896
36,1 wk ahead inc case,12-10-2020,17-10-2020,9783
36,2 wk ahead inc case,12-10-2020,24-10-2020,9783
36,3 wk ahead inc case,12-10-2020,31-10-2020,9783
36,4 wk ahead inc case,12-10-2020,07-11-2020,9783
