location,target,forecast_date,target_end_date,value
36,2 wk ahead cum death,14-06-2020,27-06-2020,31192
36,3 wk ahead cum death,14-06-2020,04-07-2020,31305
36,4 wk ahead cum death,14-06-2020,11-07-2020,31390
36,1 wk ahead cum death,18-06-2020,27-06-2020,31142
36,2 wk ahead cum death,18-06-2020,04-07-2020,31229
36,3 wk ahead cum death,18-06-2020,11-07-2020,31287
36,1 wk ahead cum death,21-06-2020,27-06-2020,31322
36,1 wk ahead inc death,21-06-2020,27-06-2020,32
36,2 wk ahead cum death,21-06-2020,04-07-2020,31530
36,2 wk ahead inc death,21-06-2020,04-07-2020,27
36,3 wk ahead cum death,21-06-2020,11-07-2020,31721
36,3 wk ahead inc death,21-06-2020,11-07-2020,26
36,4 wk ahead cum death,21-06-2020,18-07-2020,31939
36,4 wk ahead inc death,21-06-2020,18-07-2020,32
36,1 wk ahead cum death,25-06-2020,04-07-2020,31508
36,1 wk ahead inc death,25-06-2020,04-07-2020,20
36,2 wk ahead cum death,25-06-2020,11-07-2020,31633
36,2 wk ahead inc death,25-06-2020,11-07-2020,15
36,3 wk ahead cum death,25-06-2020,18-07-2020,31727
36,3 wk ahead inc death,25-06-2020,18-07-2020,12
36,1 wk ahead cum death,28-06-2020,04-07-2020,31504
36,1 wk ahead inc death,28-06-2020,04-07-2020,17
36,2 wk ahead cum death,28-06-2020,11-07-2020,31614
36,2 wk ahead inc death,28-06-2020,11-07-2020,15
36,3 wk ahead cum death,28-06-2020,18-07-2020,31720
36,3 wk ahead inc death,28-06-2020,18-07-2020,15
36,4 wk ahead cum death,28-06-2020,25-07-2020,31841
36,4 wk ahead inc death,28-06-2020,25-07-2020,18
36,1 wk ahead cum death,02-07-2020,11-07-2020,32320
36,2 wk ahead cum death,02-07-2020,18-07-2020,32473
36,3 wk ahead cum death,02-07-2020,25-07-2020,32628
36,4 wk ahead cum death,02-07-2020,01-08-2020,32819
36,1 wk ahead inc death,02-07-2020,11-07-2020,183
36,2 wk ahead inc death,02-07-2020,18-07-2020,153
36,3 wk ahead inc death,02-07-2020,25-07-2020,155
36,4 wk ahead inc death,02-07-2020,01-08-2020,191
36,1 wk ahead cum death,05-07-2020,11-07-2020,32379
36,2 wk ahead cum death,05-07-2020,18-07-2020,32583
36,3 wk ahead cum death,05-07-2020,25-07-2020,32814
36,4 wk ahead cum death,05-07-2020,01-08-2020,33115
36,1 wk ahead inc death,05-07-2020,11-07-2020,222
36,2 wk ahead inc death,05-07-2020,18-07-2020,204
36,3 wk ahead inc death,05-07-2020,25-07-2020,231
36,4 wk ahead inc death,05-07-2020,01-08-2020,301
36,1 wk ahead cum death,12-07-2020,18-07-2020,32563
36,2 wk ahead cum death,12-07-2020,25-07-2020,32739
36,3 wk ahead cum death,12-07-2020,01-08-2020,32890
36,4 wk ahead cum death,12-07-2020,08-08-2020,33055
36,1 wk ahead inc death,12-07-2020,18-07-2020,220
36,2 wk ahead inc death,12-07-2020,25-07-2020,176
36,3 wk ahead inc death,12-07-2020,01-08-2020,151
36,4 wk ahead inc death,12-07-2020,08-08-2020,165
36,1 wk ahead cum death,19-07-2020,25-07-2020,32610
36,2 wk ahead cum death,19-07-2020,01-08-2020,32706
36,3 wk ahead cum death,19-07-2020,08-08-2020,32776
36,4 wk ahead cum death,19-07-2020,15-08-2020,32835
36,1 wk ahead inc death,19-07-2020,25-07-2020,127
36,2 wk ahead inc death,19-07-2020,01-08-2020,96
36,3 wk ahead inc death,19-07-2020,08-08-2020,70
36,4 wk ahead inc death,19-07-2020,15-08-2020,59
36,1 wk ahead cum death,26-07-2020,01-08-2020,32775
36,2 wk ahead cum death,26-07-2020,08-08-2020,32937
36,3 wk ahead cum death,26-07-2020,15-08-2020,33096
36,4 wk ahead cum death,26-07-2020,22-08-2020,33264
36,1 wk ahead inc death,26-07-2020,01-08-2020,161
36,2 wk ahead inc death,26-07-2020,08-08-2020,162
36,3 wk ahead inc death,26-07-2020,15-08-2020,159
36,4 wk ahead inc death,26-07-2020,22-08-2020,168
36,1 wk ahead cum death,02-08-2020,08-08-2020,32832
36,2 wk ahead cum death,02-08-2020,15-08-2020,32965
36,3 wk ahead cum death,02-08-2020,22-08-2020,33104
36,4 wk ahead cum death,02-08-2020,29-08-2020,33253
36,1 wk ahead inc death,02-08-2020,08-08-2020,138
36,2 wk ahead inc death,02-08-2020,15-08-2020,133
36,3 wk ahead inc death,02-08-2020,22-08-2020,139
36,4 wk ahead inc death,02-08-2020,29-08-2020,149
36,1 wk ahead inc case,02-08-2020,08-08-2020,4393
36,2 wk ahead inc case,02-08-2020,15-08-2020,4555
36,3 wk ahead inc case,02-08-2020,22-08-2020,5083
36,4 wk ahead inc case,02-08-2020,29-08-2020,6001
36,5 wk ahead inc case,02-08-2020,05-09-2020,7374
36,6 wk ahead inc case,02-08-2020,12-09-2020,8965
36,1 wk ahead cum death,06-08-2020,15-08-2020,32942
36,2 wk ahead cum death,06-08-2020,22-08-2020,33070
36,3 wk ahead cum death,06-08-2020,29-08-2020,33210
36,4 wk ahead cum death,06-08-2020,05-09-2020,33374
36,1 wk ahead inc death,06-08-2020,15-08-2020,130
36,2 wk ahead inc death,06-08-2020,22-08-2020,128
36,3 wk ahead inc death,06-08-2020,29-08-2020,140
36,4 wk ahead inc death,06-08-2020,05-09-2020,164
36,1 wk ahead inc case,06-08-2020,15-08-2020,4545
36,2 wk ahead inc case,06-08-2020,22-08-2020,5062
36,3 wk ahead inc case,06-08-2020,29-08-2020,5792
36,4 wk ahead inc case,06-08-2020,05-09-2020,6958
36,5 wk ahead inc case,06-08-2020,12-09-2020,8391
36,6 wk ahead inc case,06-08-2020,19-09-2020,5643
36,1 wk ahead cum death,09-08-2020,15-08-2020,32886
36,2 wk ahead cum death,09-08-2020,22-08-2020,33003
36,3 wk ahead cum death,09-08-2020,29-08-2020,33117
36,4 wk ahead cum death,09-08-2020,05-09-2020,33240
36,1 wk ahead inc death,09-08-2020,15-08-2020,118
36,2 wk ahead inc death,09-08-2020,22-08-2020,117
36,3 wk ahead inc death,09-08-2020,29-08-2020,114
36,4 wk ahead inc death,09-08-2020,05-09-2020,123
36,1 wk ahead inc case,09-08-2020,15-08-2020,4235
36,2 wk ahead inc case,09-08-2020,22-08-2020,4365
36,3 wk ahead inc case,09-08-2020,29-08-2020,4665
36,4 wk ahead inc case,09-08-2020,05-09-2020,5163
36,5 wk ahead inc case,09-08-2020,12-09-2020,5997
36,6 wk ahead inc case,09-08-2020,19-09-2020,7126
36,1 wk ahead cum death,13-08-2020,22-08-2020,32957
36,2 wk ahead cum death,13-08-2020,29-08-2020,33066
36,3 wk ahead cum death,13-08-2020,05-09-2020,33181
36,4 wk ahead cum death,13-08-2020,12-09-2020,33314
36,1 wk ahead inc death,13-08-2020,22-08-2020,110
36,2 wk ahead inc death,13-08-2020,29-08-2020,109
36,3 wk ahead inc death,13-08-2020,05-09-2020,115
36,4 wk ahead inc death,13-08-2020,12-09-2020,133
36,1 wk ahead inc case,13-08-2020,22-08-2020,4180
36,2 wk ahead inc case,13-08-2020,29-08-2020,4317
36,3 wk ahead inc case,13-08-2020,05-09-2020,4666
36,4 wk ahead inc case,13-08-2020,12-09-2020,5388
36,5 wk ahead inc case,13-08-2020,19-09-2020,6392
36,6 wk ahead inc case,13-08-2020,26-09-2020,4257
36,1 wk ahead cum death,16-08-2020,22-08-2020,32948
36,2 wk ahead cum death,16-08-2020,29-08-2020,33066
36,3 wk ahead cum death,16-08-2020,05-09-2020,33191
36,4 wk ahead cum death,16-08-2020,12-09-2020,33337
36,1 wk ahead inc death,16-08-2020,22-08-2020,115
36,2 wk ahead inc death,16-08-2020,29-08-2020,118
36,3 wk ahead inc death,16-08-2020,05-09-2020,125
36,4 wk ahead inc death,16-08-2020,12-09-2020,146
36,1 wk ahead inc case,16-08-2020,22-08-2020,4293
36,2 wk ahead inc case,16-08-2020,29-08-2020,4569
36,3 wk ahead inc case,16-08-2020,05-09-2020,5059
36,4 wk ahead inc case,16-08-2020,12-09-2020,5936
36,5 wk ahead inc case,16-08-2020,19-09-2020,7395
36,6 wk ahead inc case,16-08-2020,26-09-2020,9016
36,1 wk ahead cum death,20-08-2020,29-08-2020,33029
36,2 wk ahead cum death,20-08-2020,05-09-2020,33143
36,3 wk ahead cum death,20-08-2020,12-09-2020,33266
36,4 wk ahead cum death,20-08-2020,19-09-2020,33407
36,1 wk ahead inc death,20-08-2020,29-08-2020,116
36,2 wk ahead inc death,20-08-2020,05-09-2020,114
36,3 wk ahead inc death,20-08-2020,12-09-2020,123
36,4 wk ahead inc death,20-08-2020,19-09-2020,141
36,1 wk ahead inc case,20-08-2020,29-08-2020,4285
36,2 wk ahead inc case,20-08-2020,05-09-2020,4429
36,3 wk ahead inc case,20-08-2020,12-09-2020,4888
36,4 wk ahead inc case,20-08-2020,19-09-2020,5599
36,5 wk ahead inc case,20-08-2020,26-09-2020,6772
36,6 wk ahead inc case,20-08-2020,03-10-2020,4587
36,1 wk ahead cum death,23-08-2020,29-08-2020,32970
36,2 wk ahead cum death,23-08-2020,05-09-2020,33065
36,3 wk ahead cum death,23-08-2020,12-09-2020,33169
36,4 wk ahead cum death,23-08-2020,19-09-2020,33285
36,1 wk ahead inc death,23-08-2020,29-08-2020,99
36,2 wk ahead inc death,23-08-2020,05-09-2020,95
36,3 wk ahead inc death,23-08-2020,12-09-2020,104
36,4 wk ahead inc death,23-08-2020,19-09-2020,116
36,1 day ahead inc hosp,23-08-2020,24-08-2020,3
36,2 day ahead inc hosp,23-08-2020,25-08-2020,3
36,3 day ahead inc hosp,23-08-2020,26-08-2020,3
36,4 day ahead inc hosp,23-08-2020,27-08-2020,3
36,5 day ahead inc hosp,23-08-2020,28-08-2020,3
36,6 day ahead inc hosp,23-08-2020,29-08-2020,3
36,7 day ahead inc hosp,23-08-2020,30-08-2020,3
36,8 day ahead inc hosp,23-08-2020,31-08-2020,3
36,9 day ahead inc hosp,23-08-2020,01-09-2020,3
36,10 day ahead inc hosp,23-08-2020,02-09-2020,3
36,11 day ahead inc hosp,23-08-2020,03-09-2020,3
36,12 day ahead inc hosp,23-08-2020,04-09-2020,3
36,13 day ahead inc hosp,23-08-2020,05-09-2020,3
36,14 day ahead inc hosp,23-08-2020,06-09-2020,3
36,15 day ahead inc hosp,23-08-2020,07-09-2020,3
36,16 day ahead inc hosp,23-08-2020,08-09-2020,3
36,17 day ahead inc hosp,23-08-2020,09-09-2020,3
36,18 day ahead inc hosp,23-08-2020,10-09-2020,3
36,19 day ahead inc hosp,23-08-2020,11-09-2020,4
36,20 day ahead inc hosp,23-08-2020,12-09-2020,3
36,21 day ahead inc hosp,23-08-2020,13-09-2020,3
36,22 day ahead inc hosp,23-08-2020,14-09-2020,3
36,23 day ahead inc hosp,23-08-2020,15-09-2020,4
36,24 day ahead inc hosp,23-08-2020,16-09-2020,4
36,25 day ahead inc hosp,23-08-2020,17-09-2020,3
36,26 day ahead inc hosp,23-08-2020,18-09-2020,3
36,27 day ahead inc hosp,23-08-2020,19-09-2020,4
36,28 day ahead inc hosp,23-08-2020,20-09-2020,4
36,29 day ahead inc hosp,23-08-2020,21-09-2020,5
36,30 day ahead inc hosp,23-08-2020,22-09-2020,4
36,1 wk ahead inc case,23-08-2020,29-08-2020,4138
36,2 wk ahead inc case,23-08-2020,05-09-2020,4350
36,3 wk ahead inc case,23-08-2020,12-09-2020,4862
36,4 wk ahead inc case,23-08-2020,19-09-2020,5792
36,5 wk ahead inc case,23-08-2020,26-09-2020,7216
36,6 wk ahead inc case,23-08-2020,03-10-2020,9033
36,1 wk ahead cum death,30-08-2020,05-09-2020,33011
36,2 wk ahead cum death,30-08-2020,12-09-2020,33081
36,3 wk ahead cum death,30-08-2020,19-09-2020,33159
36,4 wk ahead cum death,30-08-2020,26-09-2020,33263
36,1 wk ahead inc death,30-08-2020,05-09-2020,73
36,2 wk ahead inc death,30-08-2020,12-09-2020,70
36,3 wk ahead inc death,30-08-2020,19-09-2020,78
36,4 wk ahead inc death,30-08-2020,26-09-2020,104
36,1 wk ahead inc case,30-08-2020,05-09-2020,4313
36,2 wk ahead inc case,30-08-2020,12-09-2020,4823
36,3 wk ahead inc case,30-08-2020,19-09-2020,5923
36,4 wk ahead inc case,30-08-2020,26-09-2020,7716
36,5 wk ahead inc case,30-08-2020,03-10-2020,10052
36,6 wk ahead inc case,30-08-2020,10-10-2020,11978
36,1 wk ahead cum death,03-09-2020,12-09-2020,33131
36,2 wk ahead cum death,03-09-2020,19-09-2020,33224
36,3 wk ahead cum death,03-09-2020,26-09-2020,33341
36,4 wk ahead cum death,03-09-2020,03-10-2020,33495
36,1 wk ahead inc death,03-09-2020,12-09-2020,80
36,2 wk ahead inc death,03-09-2020,19-09-2020,93
36,3 wk ahead inc death,03-09-2020,26-09-2020,117
36,4 wk ahead inc death,03-09-2020,03-10-2020,154
36,1 wk ahead inc case,03-09-2020,12-09-2020,5562
36,2 wk ahead inc case,03-09-2020,19-09-2020,6853
36,3 wk ahead inc case,03-09-2020,26-09-2020,8847
36,4 wk ahead inc case,03-09-2020,03-10-2020,11572
36,5 wk ahead inc case,03-09-2020,10-10-2020,15126
36,6 wk ahead inc case,03-09-2020,17-10-2020,10144
36,1 wk ahead cum death,06-09-2020,12-09-2020,33111
36,2 wk ahead cum death,06-09-2020,19-09-2020,33204
36,3 wk ahead cum death,06-09-2020,26-09-2020,33333
36,4 wk ahead cum death,06-09-2020,03-10-2020,33500
36,1 wk ahead inc death,06-09-2020,12-09-2020,78
36,2 wk ahead inc death,06-09-2020,19-09-2020,93
36,3 wk ahead inc death,06-09-2020,26-09-2020,129
36,4 wk ahead inc death,06-09-2020,03-10-2020,167
36,1 wk ahead inc case,06-09-2020,12-09-2020,6054
36,2 wk ahead inc case,06-09-2020,19-09-2020,7727
36,3 wk ahead inc case,06-09-2020,26-09-2020,10385
36,4 wk ahead inc case,06-09-2020,03-10-2020,14221
36,5 wk ahead inc case,06-09-2020,10-10-2020,19618
36,6 wk ahead inc case,06-09-2020,17-10-2020,25749
36,1 wk ahead cum death,13-09-2020,19-09-2020,33139
36,2 wk ahead cum death,13-09-2020,26-09-2020,33215
36,3 wk ahead cum death,13-09-2020,03-10-2020,33315
36,4 wk ahead cum death,13-09-2020,10-10-2020,33460
36,1 wk ahead inc death,13-09-2020,19-09-2020,70
36,2 wk ahead inc death,13-09-2020,26-09-2020,76
36,3 wk ahead inc death,13-09-2020,03-10-2020,100
36,4 wk ahead inc death,13-09-2020,10-10-2020,145
36,1 wk ahead inc case,13-09-2020,19-09-2020,6043
36,2 wk ahead inc case,13-09-2020,26-09-2020,7129
36,3 wk ahead inc case,13-09-2020,03-10-2020,9801
36,4 wk ahead inc case,13-09-2020,10-10-2020,14774
36,5 wk ahead inc case,13-09-2020,17-10-2020,22296
36,6 wk ahead inc case,13-09-2020,24-10-2020,32425
36,1 wk ahead cum death,20-09-2020,26-09-2020,33180
36,2 wk ahead cum death,20-09-2020,03-10-2020,33236
36,3 wk ahead cum death,20-09-2020,10-10-2020,33309
36,4 wk ahead cum death,20-09-2020,17-10-2020,33406
36,1 wk ahead inc death,20-09-2020,26-09-2020,49
36,2 wk ahead inc death,20-09-2020,03-10-2020,56
36,3 wk ahead inc death,20-09-2020,10-10-2020,73
36,4 wk ahead inc death,20-09-2020,17-10-2020,97
36,1 wk ahead inc case,20-09-2020,26-09-2020,4285
36,2 wk ahead inc case,20-09-2020,03-10-2020,5004
36,3 wk ahead inc case,20-09-2020,10-10-2020,6293
36,4 wk ahead inc case,20-09-2020,17-10-2020,8400
36,5 wk ahead inc case,20-09-2020,24-10-2020,11127
36,6 wk ahead inc case,20-09-2020,31-10-2020,14222
36,1 wk ahead cum death,24-09-2020,03-10-2020,33213
36,2 wk ahead cum death,24-09-2020,10-10-2020,33271
36,3 wk ahead cum death,24-09-2020,17-10-2020,33343
36,4 wk ahead cum death,24-09-2020,24-10-2020,33433
36,1 wk ahead inc death,24-09-2020,03-10-2020,50
36,2 wk ahead inc death,24-09-2020,10-10-2020,58
36,3 wk ahead inc death,24-09-2020,17-10-2020,72
36,4 wk ahead inc death,24-09-2020,24-10-2020,90
36,1 wk ahead inc case,24-09-2020,03-10-2020,4507
36,2 wk ahead inc case,24-09-2020,10-10-2020,4956
36,3 wk ahead inc case,24-09-2020,17-10-2020,5705
36,4 wk ahead inc case,24-09-2020,24-10-2020,6669
36,5 wk ahead inc case,24-09-2020,31-10-2020,7995
36,6 wk ahead inc case,24-09-2020,07-11-2020,5172
36,1 wk ahead cum death,27-09-2020,03-10-2020,33253
36,2 wk ahead cum death,27-09-2020,10-10-2020,33346
36,3 wk ahead cum death,27-09-2020,17-10-2020,33464
36,4 wk ahead cum death,27-09-2020,24-10-2020,33617
36,1 wk ahead inc death,27-09-2020,03-10-2020,76
36,2 wk ahead inc death,27-09-2020,10-10-2020,93
36,3 wk ahead inc death,27-09-2020,17-10-2020,118
36,4 wk ahead inc death,27-09-2020,24-10-2020,153
36,1 wk ahead inc case,27-09-2020,03-10-2020,5943
36,2 wk ahead inc case,27-09-2020,10-10-2020,6846
36,3 wk ahead inc case,27-09-2020,17-10-2020,8447
36,4 wk ahead inc case,27-09-2020,24-10-2020,10619
36,5 wk ahead inc case,27-09-2020,31-10-2020,13245
36,6 wk ahead inc case,27-09-2020,07-11-2020,16034
36,1 wk ahead cum death,01-10-2020,10-10-2020,33311
36,2 wk ahead cum death,01-10-2020,17-10-2020,33419
36,3 wk ahead cum death,01-10-2020,24-10-2020,33570
36,4 wk ahead cum death,01-10-2020,31-10-2020,33782
36,1 wk ahead inc death,01-10-2020,10-10-2020,78
36,2 wk ahead inc death,01-10-2020,17-10-2020,108
36,3 wk ahead inc death,01-10-2020,24-10-2020,151
36,4 wk ahead inc death,01-10-2020,31-10-2020,212
36,1 wk ahead inc case,01-10-2020,10-10-2020,8030
36,2 wk ahead inc case,01-10-2020,17-10-2020,10336
36,3 wk ahead inc case,01-10-2020,24-10-2020,13407
36,4 wk ahead inc case,01-10-2020,31-10-2020,16295
36,5 wk ahead inc case,01-10-2020,07-11-2020,18348
36,6 wk ahead inc case,01-10-2020,14-11-2020,11342
36,1 wk ahead cum death,04-10-2020,10-10-2020,33336
36,2 wk ahead cum death,04-10-2020,17-10-2020,33453
36,3 wk ahead cum death,04-10-2020,24-10-2020,33624
36,4 wk ahead cum death,04-10-2020,31-10-2020,33872
36,1 wk ahead inc death,04-10-2020,10-10-2020,85
36,2 wk ahead inc death,04-10-2020,17-10-2020,117
36,3 wk ahead inc death,04-10-2020,24-10-2020,171
36,4 wk ahead inc death,04-10-2020,31-10-2020,248
36,1 wk ahead inc case,04-10-2020,10-10-2020,9979
36,2 wk ahead inc case,04-10-2020,17-10-2020,13904
36,3 wk ahead inc case,04-10-2020,24-10-2020,19180
36,4 wk ahead inc case,04-10-2020,31-10-2020,25099
36,5 wk ahead inc case,04-10-2020,07-11-2020,31773
36,6 wk ahead inc case,04-10-2020,14-11-2020,40148
36,1 wk ahead cum death,08-10-2020,17-10-2020,33435
36,2 wk ahead cum death,08-10-2020,24-10-2020,33586
36,3 wk ahead cum death,08-10-2020,31-10-2020,33788
36,4 wk ahead cum death,08-10-2020,07-11-2020,34057
36,1 wk ahead inc death,08-10-2020,17-10-2020,112
36,2 wk ahead inc death,08-10-2020,24-10-2020,151
36,3 wk ahead inc death,08-10-2020,31-10-2020,202
36,4 wk ahead inc death,08-10-2020,07-11-2020,269
36,1 wk ahead inc case,08-10-2020,17-10-2020,12741
36,2 wk ahead inc case,08-10-2020,24-10-2020,16472
36,3 wk ahead inc case,08-10-2020,31-10-2020,21553
36,4 wk ahead inc case,08-10-2020,07-11-2020,27601
36,5 wk ahead inc case,08-10-2020,14-11-2020,35236
36,6 wk ahead inc case,08-10-2020,21-11-2020,24037
36,1 wk ahead cum death,11-10-2020,17-10-2020,33437
36,2 wk ahead cum death,11-10-2020,24-10-2020,33572
36,3 wk ahead cum death,11-10-2020,31-10-2020,33744
36,4 wk ahead cum death,11-10-2020,07-11-2020,33967
36,1 wk ahead inc death,11-10-2020,17-10-2020,108
36,2 wk ahead inc death,11-10-2020,24-10-2020,135
36,3 wk ahead inc death,11-10-2020,31-10-2020,172
36,4 wk ahead inc death,11-10-2020,07-11-2020,223
36,1 wk ahead inc case,11-10-2020,17-10-2020,11599
36,2 wk ahead inc case,11-10-2020,24-10-2020,13764
36,3 wk ahead inc case,11-10-2020,31-10-2020,16687
36,4 wk ahead inc case,11-10-2020,07-11-2020,20514
36,5 wk ahead inc case,11-10-2020,14-11-2020,25063
36,6 wk ahead inc case,11-10-2020,21-11-2020,30493
36,1 wk ahead cum death,15-10-2020,24-10-2020,33555
36,2 wk ahead cum death,15-10-2020,31-10-2020,33701
36,3 wk ahead cum death,15-10-2020,07-11-2020,33874
36,4 wk ahead cum death,15-10-2020,14-11-2020,34076
36,1 wk ahead inc death,15-10-2020,24-10-2020,125
36,2 wk ahead inc death,15-10-2020,31-10-2020,146
36,3 wk ahead inc death,15-10-2020,07-11-2020,173
36,4 wk ahead inc death,15-10-2020,14-11-2020,202
36,1 wk ahead inc case,15-10-2020,24-10-2020,11272
36,2 wk ahead inc case,15-10-2020,31-10-2020,12451
36,3 wk ahead inc case,15-10-2020,07-11-2020,14208
36,4 wk ahead inc case,15-10-2020,14-11-2020,16434
36,5 wk ahead inc case,15-10-2020,21-11-2020,18684
36,6 wk ahead inc case,15-10-2020,28-11-2020,11573
